id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0014716	macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	Disease	MONDO	A rare multiple congenital anomalies/dysmorphic syndrome with intellectual disability, characterized by macrocephaly, intellectual disability, seizures, dysmorphic facial features (including tall forehead, downslanting palpebral fissures, hypertelorism, depressed nasal bridge, and macrostomia), megalencephaly, and small thorax. Other reported features are umbilical hernia, muscular hypotonia, global developmental delay, autistic behavior, and café-au-lait spots, among others. [Orphanet:457485]	SKS|MINDS syndrome|SMITH-Kingsmore syndrome|macrocephaly, seizures, mental retardation, umbilical hernia, and Facial Dysmorphism|macrocephaly, seizures, intellectual disability, umbilical hernia, and Facial Dysmorphism|Smith-Kingsmore syndrome			UMLS:C4225259|OMIM:616638|EFO:0009050|ORDO:457485|Orphanet:457485	MONDO:0014716
MONDO:0005778	haemonchiasis	Disease	MONDO	Infection with nematodes of the genus haemonchus, characterized by digestive abnormalities and anemia similar to that from hookworm infestation. [MESH:D006188]				EFO:0007293|DOID:3332|UMLS:C0018477|MESH:D006188	MONDO:0005778
MONDO:0015451	univentricular heart	Disease	MONDO	Univentricular heart (UVH) is a severe congenital cardiac malformation characterized by both atria related entirely or almost entirely to one functionally single ventricular chamber. The clinical manifestations include congestive heart failure, failure to thrive, cyanosis, hypoxemia and neurodevelopmental disabilities. [Orphanet:1464]	Double inlet left ventricle			ICD9:746.89|SCTID:253283000|ICD-9:746.89|MedDRA:10045545|ORDO:1464|MESH:D000080039|Orphanet:1464	MONDO:0015451
MONDO:0015008	amelogenesis imperfecta, type 1J	Disease	MONDO		amelogenesis imperfecta, type Ij|AI1J|amelogenesis imperfecta, type 1J			OMIM:617297|DOID:0080953	MONDO:0015008
MONDO:0016551	congenital primary megaureter, refluxing form	Disease	MONDO					Orphanet:238650|ORDO:238650	MONDO:0016551
MONDO:0016721	pineal tumor of neuroepithelial tissue	Disease	MONDO					UMLS:CN201969|Orphanet:251905|ORDO:251905	MONDO:0016721
MONDO:0017651	primary myoclonus	Disease	MONDO					Orphanet:306750|ORDO:306750	MONDO:0017651
MONDO:0016108	autosomal dominant distal myopathy	Disease	MONDO	Autosomal dominant form of distal myopathy. [MONDO:patterns/autosomal_dominant]	distal myopathy, autosomal dominant			UMLS:CN229018|ORDO:206650|Orphanet:206650	MONDO:0016108
MONDO:0020718	congenital short bowel syndrome, autosomal recessive	Disease	MONDO		congenital short bowel syndrome 1|congenital short bowel syndrome due to CLMP variation|congenital short bowel syndrome|CSBS			OMIM:615237|UMLS:C0021847	MONDO:0020718
MONDO:0005500	congenital disorder of glycosylation type I	Disease	MONDO	A congenital disorder of glycosylation involve disrupted synthesis of the lipid-linked oligosaccharide precursor. [DOID:0050570, http://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation#Classification]	ALG8-CDG|DPM1-CDG|ALG8-CDG (CDG-1h)|MPDU1-CDG|DOLK-CDG|DPAGT1-CDG|MPI-CDG (CDG-1b)|ALG6-CDG|ALG3-CDG|SRD5A3-CDG|MPI-CDG|ALG1-CDG (CDG-1k)|DPAGT1-CDG (CDG-1j)|DPM2-CDG|DPM1-CDG (CDG-1e)|ALG3-CDG (CDG-1d)|DPM3-CDG|DOLK-CDG (CDG-1m)|RFT1-CDG (CDG-1n)|DPM2-CDG (CDG-1u)|congenital disorders of glycosylation, type I|ALG11-CDG (CDG-1p)|PMM2-CDG|ALG9-CDG (CDG-1l)|PMM2-CDG (CDG-1a)|ALG1-CDG|MPDU1-CDG (CDG-1f)|ALG12-CDG|RFT1-CDG|ALG9-CDG|ALG11-CDG|SRD5A3-CDG (CDG-1q)|ALG2-CDG|DPM3-CDG (CDG-1o)|ALG6-CDG (CDG-1c)|ALG12-CDG (CDG-1g)|ALG2-CDG (CDG-1i)			OMIMPS:212065|EFO:0005545|DOID:0050570	MONDO:0005500
MONDO:0013243	neuronopathy, distal hereditary motor, type 2C	Disease	MONDO	Any neuronopathy, distal hereditary motor in which the cause of the disease is a mutation in the HSPB3 gene. [MONDO:patterns/disease_series_by_gene]	HSPB3 neuronopathy, distal hereditary motor|HMN 2C|HMN2C|neuronopathy, distal hereditary motor caused by mutation in HSPB3|neuronopathy, distal hereditary motor, type IIC|neuropathy, distal hereditary motor, type 2C			DOID:0111209|UMLS:C3150619|OMIM:613376	MONDO:0013243
MONDO:0013073	palmoplantar keratoderma, nonepidermolytic, focal 1	Disease	MONDO	Any nonepidermolytic palmoplantar keratoderma in which the cause of the disease is a mutation in the KRT16 gene. [MONDO:patterns/disease_series_by_gene]	Ppkfne|nonepidermolytic palmoplantar keratoderma caused by mutation in KRT16|focal nonepidermolytic palmoplantar keratoderma|palmoplantar keratoderma, nonepidermolytic, focal 1|keratoderma, focal nonepidermolytic palmoplantar|FNEPPK1|palmoplantar keratoderma, nonepidermolytic, focal|KRT16 nonepidermolytic palmoplantar keratoderma|palmoplantar keratoderma, nonepidermolytic, focal type 1			OMIM:613000|DOID:0111709	MONDO:0013073
MONDO:0014173	microcephaly 11, primary, autosomal recessive	Disease	MONDO	Any autosomal recessive primary microcephaly in which the cause of the disease is a mutation in the PHC1 gene. [MONDO:patterns/disease_series_by_gene]	PHC1 autosomal recessive primary microcephaly|microcephaly 11, primary, autosomal recessive|autosomal recessive primary microcephaly caused by mutation in PHC1|MCPH11			OMIM:615414|UMLS:C3809431|DOID:0070287	MONDO:0014173
MONDO:0014513	nemaline myopathy 10	Disease	MONDO	Any nemaline myopathy in which the cause of the disease is a mutation in the LMOD3 gene. [MONDO:patterns/disease_series_by_gene]	nemaline myopathy type 10|NEM10|nemaline myopathy 10|nemaline myopathy caused by mutation in LMOD3|LMOD3 nemaline myopathy			OMIM:616165|UMLS:C4015360|DOID:0110931	MONDO:0014513
MONDO:0014343	Desbuquois dysplasia 2	Disease	MONDO	Any Desbuquois dysplasia in which the cause of the disease is a mutation in the XYLT1 gene. [MONDO:patterns/disease_series_by_gene]	Desbuquois dysplasia caused by mutation in XYLT1|Desbuquois dysplasia type 2|Desbuquois dysplasia 2|Baratela-Scott syndrome|XYLT1 Desbuquois dysplasia|DBQD2			OMIM:615777|UMLS:C3550876|UMLS:C4014294|OMIM:300881	MONDO:0014343
MONDO:0010581	diabetes insipidus, nephrogenic, X-linked	Disease	MONDO		diabetes insipidus, nephrogenic, X-linked|diabetes insipidus, nephrogenic, type 1|Ndi|diabetes insipidus, nephrogenic, 1, X-linked recessive			DOID:0081060|OMIM:304800|UMLS:C1563705	MONDO:0010581
MONDO:0006141	cervical villoglandular adenocarcinoma	Disease	MONDO	A cervical adenocarcinoma characterized by the presence of a prominent villoglandular pattern. [NCIT:C40208]	cervical villoglandular adenocarcinoma|villoglandular variant cervical mucinous adenocarcinoma|cervical adenocarcinoma, villoglandular variant|villoglandular adenocarcinoma of the cervix|cervical villoglandular carcinoma			ONCOTREE:VGCE|NCIT:C40208|DOID:8338|EFO:1000170|UMLS:C4289808	MONDO:0006141
MONDO:0010751	unique green phenomenon	Disease	MONDO		unique green phenomenon			UMLS:C1839116|OMIM:314380	MONDO:0010751
MONDO:0010921	nasal dermoid cyst	Disease	MONDO	A dermoid cyst that involves the nose. [MONDO:patterns/location]	dermoid cysts, familial frontonasal|nasal dermoid sinus cyst			UMLS:C1833473|OMIM:600679|Orphanet:141103|ORDO:141103|MESH:C563455	MONDO:0010921
MONDO:0007241	bundle branch block, familial isolated complete right	Disease	MONDO		bundle branch block, familial isolated complete right			MESH:C562759|SCTID:233919006|UMLS:C0340504|OMIM:113950	MONDO:0007241
MONDO:0018264	oculocutaneous albinism type 6	Disease	MONDO	A form of oculocutaneous albinism characterized by light hair at birth that darkens with age, white skin, transparent irides, photophobia, nystagmus, foveal hypoplasia and reduced visual acuity. [Orphanet:370097]	skin/hair/eye pigmentation 4, fair/dark skin|OCA6|albinism, oculocutaneous, type VI			DOID:0080614|ORDO:370097|SCTID:722058005|Orphanet:370097|OMIM:113750|UMLS:C3805375	MONDO:0018264
MONDO:0010138	thyrotoxicosis	Disease	MONDO	A hypermetabolic syndrome caused by the elevation of thyroid hormone levels in the serum. Signs and symptoms include tachycardia, palpitations, tremor, weight loss, warm weather intolerance, and moist skin. Causes include Graves disease, toxic nodular goiter, toxic thyroid nodule, and lymphocytic thyroiditis. [NCIT:P378]	Graves disease, susceptibility to, 1|GRD|hyperthyroidism, autoimmune|GRD1			MESH:D013971|SCTID:90739004|ICD-9:242|ICD9:242|ICD9:242.80|OMIM:275000|ICD-9:242.80|UMLS:C0040156|ICD9:242.90|ICD-9:242.90|DOID:7997|NCIT:C61469|EFO:0009190	MONDO:0010138
MONDO:0010308	thrombocytopenia, X-linked, with or without dyserythropoietic anemia	Disease	MONDO	An X-linked condition caused by mutation(s) in the GATA1 gene, encoding erythroid transcription factor. It is characterized by thrombocytopenia, as well as abnormal platelet function and morphology. Dyserythropoietic anemia of variable severity may also be present. [NCIT:C136653]	thrombocytopenia, X-linked, with or without dyserythropoietic anemia|X-linked thrombocytopenia, with or without dyserythropoietic Anemia|thrombocytopenia, X-linked, with or without dyserythropoietic anemia, X-linked recessive|XLTDA			UMLS:C3550789|NCIT:C136653|OMIM:300367	MONDO:0010308
MONDO:0011681	episodic ataxia type 4	Disease	MONDO	Episodic ataxia type 4 (EA4) is a very rare form of Hereditary episodic ataxia characterized by late-onset episodic ataxia, recurrent attacks of vertigo, and diplopia. [Orphanet:79136]	ataxia, periodic vestibulocerebellar|EA4|periodic vestibulocerebellar ataxia|episodic ataxia, type 4|PATX			ORDO:79136|SCTID:718754008|MESH:C564698|UMLS:C1847843|DOID:0050992|OMIM:606552|Orphanet:79136	MONDO:0011681
MONDO:0007411	cutis laxa, autosomal dominant 1	Disease	MONDO	Any autosomal dominant cutis laxa in which the cause of the disease is a mutation in the ELN gene. [MONDO:patterns/disease_series_by_gene]	cutis laxa, autosomal dominant|autosomal dominant cutis laxa caused by mutation in ELN|cutis laxa, autosomal dominant 1|autosomal dominant cutis laxa 1|ADCL1|ELN autosomal dominant cutis laxa|cutis laxa, autosomal dominant type 1			OMIM:123700|DOID:0070130|UMLS:C3276539	MONDO:0007411
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	Disease	MONDO		AML with t(9;11)(p22;q23)			ORDO:402017|Orphanet:402017	MONDO:0018434
MONDO:0011851	migraine with or without aura, susceptibility to, 6	Disease	MONDO		MGR6|migraine with or without aura, susceptibility to, type 6|migraine with or without aura, susceptibility to, 6|migraine, familial hemiplegic, 4			MESH:C564385|Orphanet:569|ORDO:569|OMIM:607516	MONDO:0011851
MONDO:0007614	congenital fibrosis of extraocular muscles	Disease	MONDO		Feom1 locus|Tukel syndrome|congenital fibrosis of the extraocular muscles|blepharoptosis with absent eye movements|fibrosis of extraocular muscles, congenital, 3B|fibrosis of extraocular muscles, congenital, type 1|FEOM|CFEOM1|fibrosis of extraocular muscles, congenital, 1|ophthalmoplegia, congenital|fibrosis of extraocular muscles, congenital			ORDO:45358|UMLS:C1302995|SCTID:400946004|OMIMPS:135700|DOID:0080143|GARD:0012590|ICD-9:728.2|ICD9:728.2|UMLS:CN043677|Orphanet:45358	MONDO:0007614
MONDO:0002922	pyoderma	Disease	MONDO	Any skin disease that is pyegenic. [Wikipedia:Pyoderma]				ICD10CM:L08.0|UMLS:C0034212|ICD-9:686.00|ICD9:686.0|DOID:4223|ICD9:686.00|ICD9:686.09|SCTID:70759006|MESH:D011711|ICD-9:686.09|ICD-9:686.0	MONDO:0002922
MONDO:0020345	presynaptic congenital myasthenic syndrome	Disease	MONDO		presynaptic congenital myasthenic syndromes			Orphanet:98914|ORDO:98914	MONDO:0020345
MONDO:0020175	malignant tumor of palpebral epidermis	Disease	MONDO	A cancer that involves the skin of eyelid. [MONDO:patterns/location]	malignant skin of eyelid neoplasm|cancer of skin of eyelid|skin of eyelid cancer|malignant neoplasm of skin of eyelid			ORDO:98584|SCTID:423425006|UMLS:CN207035|Orphanet:98584	MONDO:0020175
MONDO:0021275	papilloma of eyelid	Disease	MONDO	A papilloma that involves the eyelid. [MONDO:patterns/location]	eyelid papilloma|papilloma of the eyelid			SCTID:314515006|UMLS:C1142491|NCIT:C4061	MONDO:0021275
MONDO:0021445	benign neoplasm of oral cavity	Disease	MONDO	A benign neoplasm that involves the oral cavity. [MONDO:patterns/location]	benign mouth tumor|oral cavity benign neoplasm|benign tumor of mouth|benign oral cavity tumor|benign mouth neoplasm|benign tumor of oral cavity|benign neoplasm of the mouth|benign neoplasm of the oral cavity|benign tumor of the mouth|benign tumor of the oral cavity|benign neoplasm of mouth|benign oral cavity neoplasm			ICD-9:210.4|SCTID:419645003|ICD9:210.4|UMLS:C0347197|NCIT:C7607	MONDO:0021445
MONDO:0017005	obsolete Y chromosome number anomaly	Disease	MONDO					Orphanet:263746	MONDO:0017005
MONDO:0013413	retinitis pigmentosa 45	Disease	MONDO	Any retinitis pigmentosa in which the cause of the disease is a mutation in the CNGB1 gene. [MONDO:patterns/disease_series_by_gene]	CNGB1 retinitis pigmentosa|retinitis pigmentosa 45|RP45|retinitis pigmentosa caused by mutation in CNGB1|retinitis pigmentosa type 45			UMLS:C3151066|DOID:0110402|OMIM:613767|ICD10CM:H35.5	MONDO:0013413
MONDO:0016824	infantile myofibromatosis	Disease	MONDO	A benign, multifocal, nodular and well-circumscribed neoplasm usually seen as a congenital neoplasm or in the first year of life. It is characterized by a biphasic growth pattern and is composed of small, undifferentiated mesenchymal cells associated with branching thin-walled vessels and more mature neoplastic spindle cells with abundant eosinophilic cytoplasm in a collagenous stroma. [NCIT:C3742]	myofibromatosis|IMS|multicentric myofibromatosis|infantile myofibromatosis|infantile hemangiopericytoma			MESH:D018224|ICDO:8824/1|UMLS:C0206648|ONCOTREE:IMS|GARD:0002998|ORDO:2591|OMIMPS:228550|DOID:0080109|NCIT:C3742|Orphanet:2591	MONDO:0016824
MONDO:0001876	renal artery atheroma	Disease	MONDO	A atherosclerosis that involves the renal artery. [MONDO:patterns/location]	renal atherosclerosis|renal artery atherosclerosis|atherosclerosis of renal artery			UMLS:C0155734|ICD-9:440.1|ICD10CM:I70.1|DOID:14092|SCTID:45281005|ICD9:440.1	MONDO:0001876
MONDO:0008986	circumvallate placenta syndrome	Disease	MONDO		circumvallate placenta syndrome			UMLS:C1859089|OMIM:215550|MESH:C565847	MONDO:0008986
MONDO:0017924	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	Disease	MONDO	This syndrome is characterised by progressive calcification of the brain and spinal cord, growth retardation, psychomotor anomalies, deafness and anaemia. Renal tubular acidosis was found in one patient. To date, this syndrome has been described in only two patients from one family. [Orphanet:3240]	Yoshimura-Takeshita syndrome			UMLS:CN204056|ORDO:3240|Orphanet:3240	MONDO:0017924
MONDO:0011097	Axenfeld-Rieger syndrome type 2	Disease	MONDO	An Axenfeld-Rieger syndrome that has material basis in deletions in the region 13q14. [DOID:0110121, PMID:8751862]	Axenfeld-Rieger syndrome, type 2|Rieger syndrome, type 2|RIEG2|Rieger syndrome type 2			MESH:C535680|OMIM:601499|UMLS:C1832229|DOID:0110121	MONDO:0011097
MONDO:0003881	vulvar apocrine adenocarcinoma	Disease	MONDO	An apocrine adenocarcinoma that arises from the sweat glands in the vulva. [NCIT:C40308]	vulvar apocrine adenocarcinoma|mammalian vulva apocrine adenocarcinoma|apocrine adenocarcinoma of mammalian vulva			DOID:6448|UMLS:C2202741|NCIT:C40308	MONDO:0003881
MONDO:0030858	immunodeficiency 75	Disease	MONDO		IMD75|immunodeficiency 75			OMIM:619126	MONDO:0030858
MONDO:0003438	combined small cell lung carcinoma	Disease	MONDO	A morphologic variant of small cell lung carcinoma in combination with a non-small cell carcinoma. [NCIT:C9137]	combined type small cell carcinoma of the lung|combined type small cell lung carcinoma|CSCLC|combined small and large cell lung cancer|combined small and large cell lung carcinoma|combined small cell lung carcinoma|mixed small cell and large cell lung carcinoma|combined small cell and large cell lung carcinoma|mixed small cell and large cell carcinoma of lung|combined small cell carcinoma of lung|mixed small cell and large cell carcinoma of the lung|small cell and large cell lung carcinoma|combined small cell carcinoma of the lung|combined small cell lung cancer|lung combined type small cell carcinoma|combined type small cell carcinoma of lung|small cell and large cell carcinoma of lung|small cell and large cell carcinoma of the lung			ONCOTREE:CSCLC|DOID:5421|NCIT:C9137|UMLS:C1333125|ICDO:8045/3	MONDO:0003438
MONDO:0003268	mixed glioma	Disease	MONDO	A tumor composed of two or more glial cell types (astrocytes, ependymal cells, and oligodendrocytes). [NCIT:C3903]	mixed glial tumor|mixed neuroglial tumor|glioma, mixed, malignant|mixed gliomas|mixed glial neoplasm|mixed neuroglial neoplasm|mixed glioma (morphologic abnormality)|mixed glioma|glioma, mixed			UMLS:C0259783|NCIT:C3903|SCTID:443937008|DOID:5076|ICDO:9382/3	MONDO:0003268
MONDO:0004981	atrial fibrillation	Disease	MONDO	A disorder characterized by an electrocardiographic finding of a supraventricular arrhythmia characterized by the replacement of consistent P waves by rapid oscillations or fibrillatory waves that vary in size, shape and timing and are accompanied by an irregular ventricular response. (CDISC) [NCIT:P378]	AFib|atrial fibrillation (disease)|A-fib|AF|atrial fibrillation			MESH:D001281|EFO:0000275|HP:HP:0005110|ICD-9:427.31|DOID:0060224|ICD9:427.31|SCTID:49436004|HP:0005110|UMLS:C0004238|NCIT:C50466	MONDO:0004981
MONDO:0004538	endocervical type cervical mucinous adenocarcinoma	Disease	MONDO	A cervical mucinous adenocarcinoma characterized by the presence of malignant glandular cells that resemble those of the endocervix. [NCIT:P378]	cervical adenocarcinoma, endocervical type|cervical mucinous adenocarcinoma, endocervical type			DOID:8340|UMLS:C1516421|NCIT:C40202	MONDO:0004538
MONDO:0043310	amaurosis fugax	Disease	MONDO	Transient complete or partial monocular blindness due to retinal ischemia. This may be caused by emboli from the CAROTID ARTERY (usually in association with CAROTID STENOSIS) and other locations that enter the central RETINAL ARTERY. (From Adams et al., Principles of Neurology, 6th ed, p245) [MESH:D020757]	transient monocular blindness|amaurosis fugax|momentary blindness|monocular blindness, transient|amaurosis fugax (one sided temporary vision loss)|blindness, transient monocular|blindness, monocular, transient			MESH:D020757|GARD:0009660|SCTID:88032003|NCIT:C84550	MONDO:0043310
MONDO:0000946	psychologic vaginismus	Disease	MONDO	Involuntary spasm of the outer muscles of the vagina during penetration that results from a psychological cause. [NCIT:C35113]	psychogenic vaginismus|non-organic vaginismus|functional vaginismus			ICD-9:306.51|ICD9:306.51|DOID:10131|SCTID:71787009	MONDO:0000946
MONDO:0019316	maculopapular cutaneous mastocytosis	Disease	MONDO	Maculopapular cutaneous mastocytosis (MCM) is a form of cutaneous mastocytosis (CM) characterized by the presence of multiple hyperpigmented macules, papules or nodules associated with abnormal accumulation of mast cells in the skin. [Orphanet:79457]	telangiectatic cutaneous mastocytosis|telangiectasia macularis eruptive perstans|urticaria pigmentosa|urticaria pigmentosa/maculopapular cutaneous mastocytosis|Paucicellular mastocytosis|UP/MPCM			ICD-9:708.8|ORDO:79457|NCIT:C3433|SCTID:78745000|GARD:0013079|ICDO:9740/1|ICD9:708.8|Orphanet:79457|UMLS:C0042111|DOID:12309|MedDRA:10046752	MONDO:0019316
MONDO:0004368	sphenoorbital meningioma	Disease	MONDO	A meningioma that affects the sphenoorbital region. [NCIT:P378]				DOID:7819|UMLS:C1336040|NCIT:C5285	MONDO:0004368
MONDO:0003021	central nervous system angiosarcoma	Disease	MONDO	A malignant vascular neoplasm arising from the brain, spinal cord or meninges. [NCIT:C5450]	hemangiosarcoma of central nervous system|central nervous system angiosarcoma (disease)|angiosarcoma (disease) of central nervous system|angiosarcoma of CNS|angiosarcoma of central nervous system|CNS hemangiosarcoma|angiosarcoma of the CNS|CNS angiosarcoma|central nervous system angiosarcoma|hemangiosarcoma of CNS|angiosarcoma of the central nervous system|hemangiosarcoma of the central nervous system|hemangiosarcoma of the CNS|central nervous system hemangiosarcoma			DOID:4504|NCIT:C5450|UMLS:C1332875	MONDO:0003021
MONDO:0017551	humero-radial synostosis, bilateral	Disease	MONDO		humero-radial fusion, bilateral			ORDO:295211|Orphanet:295211	MONDO:0017551
MONDO:0017381	congenital herpes simplex virus infection	Disease	MONDO	Congenital herpes virus infection is a group of anomalies that an infant may present as a result of maternal infection and subsequent foetal infection with herpes virus. This virus causes recurrent cutaneous infections in adults, often involving the lips or the genitalia. Herpes infections in other organs, such as the liver or central nervous system, are less frequent. [Orphanet:293]	Simplexvirus infectious embryofetopathy|congenital herpes simplex infection|congenital herpes simplex|neonatal herpes simplex|mother-to-child transmission of herpes simplex virus infection|neonatal herpes simplex virus infection|antenatal herpes simplex virus infection|neonatal HSV infection|Simplexvirus caused infectious embryofetopathy			SCTID:91576008|ICD9:771.2|UMLS:C0276225|ORDO:293|ICD-9:771.2|Orphanet:293|GARD:0001486|GARD:0007173	MONDO:0017381
MONDO:0020448	right inferior vena cava connecting to left-sided atrium	Disease	MONDO		right inferior caval vein connecting to left-sided atrium|right IVC connecting to left-sided atrium			Orphanet:99119|ORDO:99119	MONDO:0020448
MONDO:0017721	Sandhoff disease, infantile form	Disease	MONDO		infantile GM2 gangliosidosis 0 variant|Hexosaminidases A and B deficiency, infantile form			Orphanet:309155|UMLS:CN203617|ORDO:309155	MONDO:0017721
MONDO:0021718	polyneuritis	Disease	MONDO	Inflammation of several peripheral nerves. [NCIT:C26864]	Polyneuritis|inflammatory polyneuropathy|Polyneuritides|Multiple neuritis|polyneuritis|Inflammatory polyneuropathy			HP:0031003|GTR:AN1355640|UMLS:C0032541|HP:HP:0031003|SCTID:76886005|GTR:AN1353837|NCIT:C26864	MONDO:0021718
MONDO:0021548	total early-onset cataract	Disease	MONDO		cataract, total congenital|CCT|cataract, total congenital with posterior sutural opacities in heterozygotes			Orphanet:98994|GARD:0001159|ORDO:98994	MONDO:0021548
MONDO:0006500	hemangioma	Disease	MONDO	A benign vascular lesion characterized by the formation of capillary-sized or cavernous vascular channels. [NCIT:C3085]	hemangioma, benign|hemangioma|benign angioma|angioma|benign hemangioma			ICD-9:228.00|HP:0001028|GARD:0010759|HP:HP:0001028|NCIT:C3085|DOID:255|ICDO:9120/0|ICD-9:228.0|SCTID:400210000|UMLS:C0018916|ICD9:228.00|EFO:1000635|ICD9:228.0|ICD-9:228.09|MESH:D006391|ONCOTREE:HEMA|ICD9:228.09	MONDO:0006500
MONDO:0022648	cardiomyopathy and deafness due to tRNA lysine gene mutation	Disease	MONDO	A specific change in the MTTK gene causes a condition characterized by weakened heart muscle (cardiomyopathy) and hearing loss. Affected individuals may also have myopathy and ataxia. This mutation replaces the DNA building block (nucleotide) guanine with the nucleotide adenine at position 8363 (written as G8363A) within the gene. It is unclear how this alteration in the MTTK gene results in cardiomyopathy, hearing loss, and other symptoms. [GARD:0001108]	cardiomyopathy and deafness due to MTTK gene mutation|cardiomyopathy and deafness due to tRNA lysine gene mutation			GTR:AN0103738|GARD:0001108|GTR:AN0103739|HGNC:7489|UMLS:CN036924	MONDO:0022648
MONDO:0017108	isolated total cerebellar vermis agenesis	Disease	MONDO					ORDO:269206|Orphanet:269206	MONDO:0017108
MONDO:0012197	idiopathic aplastic anemia	Disease	MONDO	Aplastic anemia without a known cause. [NCIT:C61230]	aplastic Anemia, susceptibility to|anemia aplastic|idiopathic aplastic aplasia|secondary aplastic anemia|aplastic anemia|idiopathic bone marrow failure|aplastic anemia idiopathic			NCIT:C61230|GARD:0005836|UMLS:C0348890|Orphanet:88|MESH:C538494|SCTID:191256002|ORDO:88|ICD10CM:D61.0|OMIM:609135|ICD10CM:D61.3	MONDO:0012197
MONDO:0003065	nasal cavity inverting papilloma	Disease	MONDO	A benign neoplasm that arises from the ciliated respiratory mucosa that lines the nasal cavity. It results from the invagination and proliferation of epithelial cells in the underlying stroma. Clinical manifestations include nasal obstruction, epistaxis, and anosmia. It has the tendency to recur and extend to adjacent structures. Inverted papillomas are occasionally associated with the development or presence of carcinomas, usually squamous cell carcinomas. [NCIT:P378]	inverting papilloma of the nasal cavity|nasal cavity inverted papilloma|inverting papilloma of nasal cavity|nasal cavity Schneiderian papilloma, inverted type			DOID:4633|NCIT:C8194|UMLS:C0280336	MONDO:0003065
MONDO:0009722	Bailey-Bloch congenital myopathy	Disease	MONDO	Bailey-Bloch congenital myopathy is a neuromuscular disorder characterized by weakness, arthrogryposis, kyphoscoliosis, short stature, cleft palate, ptosis and susceptibility to malignant hyperthermia during anesthesia. [Orphanet:168572]	myopathy, congenital, with cleft palate and malignant hyperthermia|congenital myopathy-cleft palate-malignant hyperthermia syndrome|myopathy, congenital, baily-bloch|Bailey-Bloch congenital myopathy|NAM|Native American myopathy|congenital myopathy cleft palate and malignant hyperthermia|STAC3 disorder|congenital myopathy - cleft palate - malignant hyperthermia			SCTID:723439002|ORDO:168572|DOID:0060346|GARD:0008432|UMLS:C1850625|MESH:C538343|Orphanet:168572|OMIM:255995	MONDO:0009722
MONDO:0004165	selective IgD deficiency disease	Disease	MONDO	A rare dysgammaglobulinemia characterized by low or undetectable serum levels of immunoglobulin class D (IgD). It is an uncommon primary antibody deficiency. It is most likely an inherited immunodeficiency. It may be caused by decreased or inefficient production of IgD from progenitor B cells without any corresponding decreases in the other isotypes. Most affected persons are asymptomatic and do not appear to be at increased risk for infection. [NCIT:P378]	selective immunoglobulin D deficiency|selective IgD immunodeficiency			UMLS:C0398695|DOID:7263|SCTID:234541006|ICD9:279.03|ICD-9:279.03|NCIT:C27144	MONDO:0004165
MONDO:0032685	infantile cataract, skin abnormalities, glutamate excess, and impaired intellectual development	Disease	MONDO		INFANTILE CATARACT, SKIN ABNORMALITIES, GLUTAMATE EXCESS, AND IMPAIRED INTELLECTUAL DEVELOPMENT|CASGID|infantile cataract, skin abnormalities, glutamate excess, and impaired intellectual development			OMIM:618339	MONDO:0032685
MONDO:0024653	skull neoplasm	Disease	MONDO	A benign or malignant neoplasm that affects the bones and structures of the skull. [NCIT:C3375]	neoplasm of skull|neoplasm of the skull|skull tumor|skull neoplasm|tumor of the skull|tumor of skull			SCTID:126538005|ICD-9:239.2|UMLS:C0037305|MESH:D012888|NCIT:C3375|ICD9:239.2	MONDO:0024653
MONDO:0013678	EDICT syndrome	Disease	MONDO	EDICT (endothelial dystrophy-iris hypoplasia-congenital cataract-stromal thinning) syndrome is a very rare eye disorder representing a constellation of autosomal dominantly inherited ocular findings, including early-onset or congenital cataracts, corneal stromal thinning, early-onset keratoconus, corneal endothelial dystrophy, and iris hypoplasia. [Orphanet:293936]	keratoconus with cataract|EDICT syndrome|endothelial dystrophy-iris hypoplasia-congenital cataract-stromal thinning syndrome|autosomal dominant keratoconus with early-onset anterior polar cataracts|EDICT|KTCNCT|endothelial dystrophy, iris hypoplasia, congenital cataract, and stromal thinning syndrome|keratoconus, familial, with early-onset anterior polar cataract|familial keratoconus with cataract			Orphanet:293936|UMLS:C3280392|ORDO:293936|SCTID:722439009|OMIM:614303	MONDO:0013678
MONDO:0009238	hereditary folate malabsorption	Disease	MONDO	Hereditary folate malabsorption (HFM) is an inherited disorder of folate transport characterized by a systemic and central nervous system (CNS) folate deficiency manifesting as megaloblastic anemia, failure to thrive, diarrhea and/or oral mucositis, immunologic dysfunction and neurological disorders. [Orphanet:90045]	folate malabsorption, hereditary|folic acid transport defect|congenital folate malabsorption|congenital defect of folate absorption			NCIT:C156424|OMIM:229050|GARD:0012983|SCTID:62578003|ORDO:90045|Orphanet:90045|DOID:0111678|MESH:C562799|UMLS:C0342705	MONDO:0009238
MONDO:0009408	hyperuricemia, infantile, with abnormal behavior and normal hypoxanthine guanine phosphoribosyltransferase	Disease	MONDO		hyperuricemia, infantile, with abnormal behavior and normal hypoxanthine guanine phosphoribosyltransferase			OMIM:240000|UMLS:C1855884|MESH:C565489	MONDO:0009408
